Order_ID,Order_Date,Region,Product_Category,Marketing_Spend,Website_Visits,Orders,Revenue,Return_Rate,Delivery_Days,Customer_Rating,Payment_Mode,Discount_Percent,Shipping_Cost,Customer_Segment,Repeat_Customer
ORD14458,13-05-2025,East,Clothing,3612,10798,339,900384,4.3,3,5,UPI,20,183,Premium,Yes
ORD14459,30-04-2025,West,Clothing,6445,10612,345,669990,11.7,8,3.7,UPI,30,232,Premium,No
ORD14460,10-01-2025,North,Clothing,5012,18599,344,920544,4.3,4,4.4,COD,33,190,Premium,Yes
ORD14461,13-03-2025,South,Bags,8907,7732,383,929158,9.6,5,3.9,Credit Card,27,234,Budget,No
ORD14462,22-05-2025,South,Electronics,8235,16283,316,598820,12,5,4,COD,6,245,Premium,No
ORD14463,04-02-2025,South,Bags,5896,10832,366,840336,10.2,8,3,UPI,10,201,Regular,No
ORD14464,11-04-2025,South,Electronics,6517,14435,405,1070820,10.1,6,3.4,UPI,24,183,Budget,No
ORD14465,27-01-2025,East,Bags,4157,7917,223,762214,5.6,4,4.1,COD,29,152,Budget,No
ORD14466,27-06-2025,South,Watches,8736,11617,261,651978,12.4,4,4.3,Credit Card,15,218,Budget,Yes
ORD14467,05-01-2025,West,Shoes,7945,17925,230,577530,11.2,8,3.3,UPI,6,132,Regular,No
ORD14468,16-05-2025,East,Watches,5761,12543,231,500808,5.4,3,4.4,Debit Card,5,130,Regular,Yes
ORD14469,20-01-2025,East,Electronics,3543,16463,375,1003125,5.6,2,5,Credit Card,17,180,Regular,Yes
ORD14470,17-04-2025,West,Electronics,5850,9342,284,681600,12.7,8,4.1,UPI,31,238,Premium,No
ORD14471,11-06-2025,South,Watches,6182,18044,342,653904,11.1,6,3.7,Net Banking,32,155,Premium,No
ORD14472,23-04-2025,East,Electronics,5144,11767,210,622020,6.8,4,4.4,Credit Card,10,145,Regular,Yes
ORD14473,08-03-2025,North,Electronics,2787,13131,375,942000,6.7,3,4.8,Net Banking,27,145,Budget,Yes
ORD14474,08-05-2025,West,Electronics,7806,7540,238,457198,11.2,4,3.7,Net Banking,8,226,Premium,No
ORD14475,09-05-2025,North,Watches,3408,8172,301,777483,3.6,1,4.9,COD,24,173,Premium,Yes
ORD14476,13-02-2025,West,Shoes,7792,15291,296,926480,12.4,6,3.3,Debit Card,25,241,Regular,No
ORD14477,15-06-2025,East,Watches,3971,15181,389,871749,3.4,3,4.6,Net Banking,13,130,Premium,Yes
ORD14478,09-01-2025,East,Electronics,5190,19823,183,517158,3.8,3,4.4,COD,16,186,Budget,Yes
ORD14479,02-04-2025,East,Shoes,3871,13431,336,976416,5,2,5,COD,18,100,Budget,Yes
ORD14480,20-02-2025,South,Watches,6830,17786,387,1152873,12.4,5,4.2,UPI,13,218,Regular,Yes
ORD14481,12-02-2025,North,Shoes,4261,18384,208,702832,4.4,3,4.7,Debit Card,12,250,Premium,Yes
ORD14482,25-06-2025,South,Shoes,5846,10549,324,897804,15.7,4,3.9,Net Banking,8,97,Premium,No
ORD14483,20-02-2025,East,Bags,3903,17215,377,832416,4.4,3,4.7,Credit Card,23,116,Premium,Yes
ORD14484,10-03-2025,West,Bags,6526,7726,190,598310,14.3,6,3.3,UPI,26,119,Budget,No
ORD14485,13-04-2025,North,Electronics,4996,9541,343,1066730,4.1,2,4.2,COD,19,118,Budget,Yes
ORD14486,08-06-2025,West,Watches,7533,14674,153,230112,16,6,3.9,Credit Card,11,164,Budget,No
ORD14487,10-05-2025,West,Clothing,6568,10599,334,1067798,11.7,4,3.1,UPI,11,83,Premium,No
ORD14488,13-03-2025,North,Bags,4030,17743,352,982432,6.5,3,4.5,UPI,29,80,Budget,Yes
ORD14489,24-03-2025,West,Bags,6220,10578,360,1096200,9.7,6,3.6,Net Banking,5,173,Budget,No
ORD14490,03-04-2025,East,Watches,3605,13258,237,745602,6.9,1,5,Credit Card,9,208,Premium,Yes
ORD14491,22-05-2025,South,Shoes,6687,11928,317,1104111,12.5,5,3.3,Net Banking,10,221,Premium,No
ORD14492,09-05-2025,West,Shoes,8986,11828,290,732830,9.2,5,4.1,Net Banking,24,139,Regular,No
ORD14493,22-02-2025,South,Watches,5061,11503,417,1176357,10.9,6,3.8,Credit Card,33,200,Budget,No
ORD14494,14-04-2025,North,Watches,4260,18078,185,339660,4.7,3,4.3,UPI,33,194,Regular,Yes
ORD14495,29-05-2025,North,Electronics,5343,9038,265,639180,4.3,4,4.4,Net Banking,8,120,Budget,Yes
ORD14496,09-05-2025,West,Clothing,7862,9830,325,1042925,10.8,6,3,Credit Card,32,88,Regular,No
ORD14497,17-01-2025,East,Clothing,3909,7595,325,983450,3.9,2,4.4,Credit Card,15,220,Regular,Yes
ORD14498,02-03-2025,East,Watches,3643,9840,221,676923,5.8,3,4.4,UPI,29,235,Regular,Yes
ORD14499,07-05-2025,North,Clothing,4196,12714,351,1056510,4,3,4.8,Net Banking,33,96,Premium,Yes
ORD14500,06-06-2025,East,Shoes,2556,10646,350,868000,4.8,1,4.5,Credit Card,11,211,Regular,Yes
ORD14501,16-03-2025,West,Clothing,5331,7095,358,1021016,11.4,5,4.1,COD,13,215,Regular,No
ORD14502,11-02-2025,South,Clothing,6087,14380,341,1077219,10.9,7,3.8,Net Banking,10,143,Budget,No
ORD14503,17-05-2025,South,Clothing,5177,11278,288,670752,12.5,6,3,UPI,21,154,Premium,No
ORD14504,01-04-2025,South,Clothing,8058,12450,380,978500,13.6,4,2.9,UPI,24,226,Regular,No
ORD14505,20-04-2025,South,Shoes,8409,10035,259,799274,10.2,5,3.6,COD,7,143,Premium,No
ORD14506,22-06-2025,South,Watches,6976,12439,282,832464,9.2,7,3.5,Debit Card,9,87,Budget,No
ORD14507,22-04-2025,East,Watches,3953,12164,365,1173475,4.9,1,4.2,Debit Card,6,98,Budget,Yes
ORD14508,07-04-2025,West,Electronics,7145,16575,417,1377351,10.7,7,4.5,UPI,18,185,Budget,Yes
ORD14509,14-06-2025,East,Watches,3287,14916,290,946850,2.4,3,4.8,Credit Card,11,210,Regular,Yes
ORD14510,18-03-2025,North,Clothing,4758,18148,372,1017048,3.5,2,4.6,Net Banking,34,211,Premium,Yes
ORD14511,06-05-2025,North,Watches,5112,19689,335,1106170,2.8,4,4.9,Net Banking,9,85,Premium,Yes
ORD14512,09-03-2025,North,Electronics,3297,8061,204,537132,5.9,4,4.9,Debit Card,34,184,Regular,Yes
ORD14513,23-04-2025,North,Shoes,2596,7650,353,786131,3.9,3,3.8,Net Banking,27,162,Budget,No
ORD14514,31-05-2025,West,Watches,5825,14595,160,316800,11.7,6,3.4,Credit Card,11,124,Regular,No
ORD14515,26-02-2025,East,Bags,2930,12118,420,1144920,7.7,2,4.7,UPI,6,190,Regular,Yes
ORD14516,07-06-2025,North,Clothing,5196,14410,328,593352,8.9,3,5,UPI,5,183,Premium,Yes
ORD14517,26-06-2025,West,Watches,7153,7348,140,224420,10.7,4,2.8,Debit Card,27,89,Budget,No
ORD14518,08-05-2025,North,Watches,4175,18830,324,889704,6.6,4,4.5,Debit Card,30,85,Premium,Yes
ORD14519,06-03-2025,North,Bags,2526,14562,314,674786,4.9,3,4.7,COD,19,106,Regular,Yes
ORD14520,21-06-2025,West,Clothing,7808,17936,320,669440,12.7,4,3.7,Net Banking,11,166,Premium,No
ORD14521,11-06-2025,East,Electronics,4764,19922,220,446380,7.3,3,5,Debit Card,32,187,Premium,Yes
ORD14522,21-01-2025,North,Shoes,2767,9834,376,797120,3.7,1,4.5,Net Banking,33,192,Premium,Yes
ORD14523,08-06-2025,North,Shoes,5347,8744,225,625050,6.1,1,3.9,COD,31,228,Premium,No
ORD14524,26-05-2025,North,Shoes,4036,8409,295,623335,6.9,3,4.5,Debit Card,32,138,Budget,Yes
ORD14525,15-02-2025,East,Shoes,4480,11273,325,587275,4.3,4,4.8,UPI,12,153,Regular,Yes
ORD14526,20-06-2025,East,Watches,4118,11394,367,847403,9.1,4,4.9,UPI,17,198,Budget,Yes
ORD14527,12-01-2025,North,Clothing,5792,12449,318,1094238,5.1,3,4.1,Net Banking,5,249,Premium,No
ORD14528,15-01-2025,West,Electronics,6725,15590,182,435344,13.6,6,3.7,COD,35,84,Premium,No
ORD14529,30-04-2025,North,Shoes,5578,17199,304,927200,4,4,5,COD,18,165,Premium,Yes
ORD14530,07-05-2025,South,Electronics,6008,19830,269,601215,7.1,8,3.8,UPI,34,130,Premium,No
ORD14531,13-01-2025,East,Watches,3929,18950,302,918986,5.5,1,4.7,COD,22,193,Budget,Yes
ORD14532,04-03-2025,South,Watches,5634,9477,359,705076,11.1,7,3.8,UPI,35,141,Regular,No
ORD14533,03-06-2025,East,Watches,3931,7369,282,692592,5.2,3,5,COD,27,81,Regular,Yes
ORD14534,14-02-2025,West,Electronics,5898,12591,287,611023,10.7,4,3,Debit Card,34,105,Regular,No
ORD14535,17-04-2025,West,Shoes,6573,18380,256,889856,13.7,6,3.9,Credit Card,12,170,Premium,No
ORD14536,26-06-2025,North,Electronics,5247,18332,180,552780,4.9,1,4.4,Credit Card,14,213,Budget,Yes
ORD14537,24-04-2025,South,Shoes,7885,18201,374,864314,8.1,8,3.4,Net Banking,26,114,Budget,No
ORD14538,09-05-2025,South,Bags,7678,16806,233,764706,10,5,3.6,COD,33,200,Budget,No
ORD14539,27-06-2025,East,Bags,2893,14403,380,725420,4.4,1,4.2,Debit Card,31,91,Budget,Yes
ORD14540,26-05-2025,North,Watches,5951,14688,350,764750,3.4,1,4.2,COD,7,94,Regular,Yes
ORD14541,14-02-2025,North,Shoes,4204,12144,196,457660,2.7,3,4.7,COD,22,195,Premium,Yes
ORD14542,19-01-2025,North,Electronics,5299,19844,384,1328256,3.8,1,4.3,Debit Card,21,90,Budget,Yes
ORD14543,02-05-2025,East,Watches,2737,19572,282,521418,6.2,4,4.7,Credit Card,13,129,Premium,Yes
ORD14544,29-03-2025,North,Clothing,5231,14919,205,628120,4.5,4,5,Debit Card,7,171,Premium,Yes
ORD14545,02-03-2025,North,Shoes,4568,10200,273,669669,3.8,2,4.5,UPI,30,193,Regular,Yes
ORD14546,10-02-2025,North,Shoes,3223,12223,346,1166366,7.7,1,4.3,Credit Card,9,220,Budget,Yes
ORD14547,28-05-2025,South,Shoes,5873,12060,411,1332462,12.4,5,3.2,UPI,26,158,Regular,No
ORD14548,04-01-2025,East,Clothing,2738,18069,386,819864,5.1,1,4.6,COD,5,223,Premium,Yes
ORD14549,23-05-2025,South,Shoes,8658,11605,331,1062510,14.9,6,3.4,Net Banking,7,237,Premium,No
ORD14550,04-01-2025,North,Bags,5603,10754,362,708434,4.4,2,4.8,Debit Card,9,169,Premium,Yes
ORD14551,29-03-2025,East,Bags,2792,9975,396,1159092,6.4,1,5,UPI,23,202,Budget,Yes
ORD14552,27-06-2025,North,Clothing,3670,11738,292,571444,2.7,4,4.5,Credit Card,23,122,Budget,Yes
ORD14553,03-04-2025,North,Clothing,4853,7545,366,1170102,6,1,4.7,Debit Card,8,225,Budget,Yes
ORD14554,03-01-2025,East,Bags,2836,16768,190,433200,4.9,3,4.6,UPI,8,182,Budget,Yes
ORD14555,11-04-2025,South,Bags,8441,16299,271,546065,12.6,4,3.6,COD,12,227,Budget,No
ORD14556,26-04-2025,East,Shoes,3871,11967,206,590190,6.1,2,4.6,Credit Card,29,127,Budget,Yes
ORD14557,10-02-2025,West,Shoes,8037,19165,393,1289826,12.3,7,3.1,Credit Card,31,227,Regular,No
ORD14558,22-04-2025,East,Bags,5935,16722,337,680066,5.8,3,4.4,Debit Card,27,107,Budget,Yes
ORD14559,21-06-2025,West,Electronics,6055,7376,217,738017,12.6,4,2.9,Debit Card,19,189,Regular,No
ORD14560,18-04-2025,South,Clothing,5772,14246,303,709323,13.1,8,3.7,UPI,21,127,Premium,No
ORD14561,16-01-2025,East,Watches,3732,16579,263,610160,2.3,3,5,Net Banking,25,87,Premium,Yes
ORD14562,30-03-2025,South,Clothing,5206,10317,220,706200,10.5,8,3.7,UPI,8,110,Regular,No
ORD14563,10-03-2025,East,Clothing,5945,8167,339,930555,5.2,2,4.9,Net Banking,28,191,Premium,Yes
ORD14564,12-05-2025,West,Shoes,5592,12675,412,1149480,11,8,3.8,Net Banking,10,80,Premium,No
ORD14565,02-06-2025,North,Electronics,2580,13475,286,656942,5.5,4,4.2,Debit Card,21,176,Regular,Yes
ORD14566,14-02-2025,South,Watches,7956,13488,395,1310215,9.3,5,3.8,Credit Card,11,174,Premium,No
ORD14567,21-03-2025,East,Electronics,4785,7118,264,654456,5,4,4.6,UPI,35,187,Budget,Yes
ORD14568,09-02-2025,South,Shoes,5402,11287,269,805924,11.5,5,3.7,Debit Card,23,170,Budget,No
ORD14569,27-04-2025,North,Clothing,4490,8371,202,675488,3.3,2,4.4,COD,21,247,Budget,Yes
ORD14570,13-06-2025,West,Electronics,8991,15346,227,622888,13,8,3.4,Credit Card,25,172,Regular,No
ORD14571,16-06-2025,North,Clothing,4522,17716,252,770616,5.8,1,5,UPI,15,161,Regular,Yes
ORD14572,15-06-2025,North,Electronics,2652,19288,193,357822,6.7,2,4,Debit Card,5,221,Regular,No
ORD14573,17-02-2025,South,Bags,6847,17109,390,846690,14.6,4,3.7,Credit Card,10,106,Premium,No
ORD14574,22-05-2025,South,Watches,6459,7079,330,745470,14.5,6,4.4,Net Banking,18,183,Regular,Yes
ORD14575,28-02-2025,North,Shoes,3087,13663,247,561184,5,3,4.6,Credit Card,17,156,Premium,Yes
ORD14576,18-05-2025,West,Bags,8205,16457,192,437184,11.3,5,4,Credit Card,30,201,Budget,No
ORD14577,26-05-2025,West,Clothing,8648,9792,183,406992,14,6,3.6,COD,27,235,Premium,No
ORD14578,20-01-2025,West,Shoes,5067,16931,209,395219,10.9,7,4,Net Banking,13,249,Budget,No
ORD14579,06-04-2025,South,Shoes,8826,9407,413,1106427,10.2,7,3.9,COD,17,129,Regular,No
ORD14580,31-01-2025,East,Electronics,4945,19730,262,621726,5.9,4,4.3,Net Banking,25,155,Regular,Yes
ORD14581,28-02-2025,North,Clothing,3420,8080,349,1110867,6.7,2,5,COD,28,130,Regular,Yes
ORD14582,21-04-2025,North,Shoes,5164,8236,237,491538,2.5,2,4.6,UPI,30,104,Regular,Yes
ORD14583,24-05-2025,North,Shoes,2581,10556,266,615790,5.3,4,4.4,Debit Card,9,134,Budget,Yes
ORD14584,03-04-2025,North,Shoes,3585,8780,225,593100,4.6,2,4.6,Credit Card,14,198,Regular,Yes
ORD14585,23-04-2025,East,Watches,3373,13501,230,671600,4.1,4,4,UPI,33,211,Regular,No
ORD14586,23-01-2025,East,Watches,3569,16218,420,1075200,3.8,1,4.5,Debit Card,26,125,Budget,Yes
ORD14587,30-06-2025,East,Watches,3710,15355,190,527250,3.5,3,4.7,Net Banking,11,96,Premium,Yes
ORD14588,28-06-2025,North,Watches,3349,17250,342,882360,4.3,3,4.4,Debit Card,28,146,Budget,Yes
ORD14589,16-02-2025,West,Electronics,8631,15752,229,770585,11.2,7,2.8,Credit Card,14,167,Regular,No
ORD14590,22-01-2025,West,Bags,5337,10673,304,813808,14.1,8,3.6,Debit Card,13,229,Regular,No
ORD14591,17-06-2025,North,Electronics,3901,9315,332,1053104,5.2,2,4.7,Credit Card,15,191,Regular,Yes
ORD14592,09-01-2025,West,Electronics,8690,13154,355,794135,12.9,5,3.5,Debit Card,10,114,Premium,No
ORD14593,03-06-2025,East,Electronics,3845,7592,405,729810,2.2,4,4.6,Credit Card,30,181,Budget,Yes
ORD14594,02-06-2025,East,Shoes,4516,12883,238,452200,1.6,4,4.1,Credit Card,13,161,Premium,No
ORD14595,24-03-2025,North,Electronics,4046,18505,368,1272544,1,3,4.8,Debit Card,9,117,Budget,Yes
ORD14596,29-03-2025,West,Clothing,7390,8072,313,1039160,13.3,4,4.5,Debit Card,16,181,Premium,Yes
ORD14597,29-04-2025,North,Watches,3556,8759,354,772074,6.1,4,4.5,Net Banking,23,81,Budget,Yes
ORD14598,02-01-2025,South,Shoes,6159,12214,185,572390,10.4,4,3.2,Debit Card,34,159,Premium,No
ORD14599,04-06-2025,East,Electronics,5967,18735,360,1014480,4.3,1,4.6,UPI,29,174,Regular,Yes
ORD14600,04-05-2025,West,Watches,8891,18836,150,234600,13.6,4,3.5,Net Banking,30,157,Regular,No
ORD14601,15-02-2025,South,Bags,7503,15831,274,810218,12.1,7,3.4,Net Banking,13,146,Regular,No
ORD14602,26-04-2025,North,Clothing,4966,18679,294,842310,5.2,2,4.9,Credit Card,20,209,Premium,Yes
ORD14603,30-05-2025,North,Electronics,4615,15621,196,501172,5.8,4,4.3,Credit Card,9,172,Premium,Yes
ORD14604,04-05-2025,South,Clothing,8696,10713,355,1133515,11.4,4,3.3,Net Banking,35,117,Regular,No
ORD14605,18-04-2025,East,Electronics,5756,19373,338,965666,3.6,2,5,Credit Card,23,92,Budget,Yes
ORD14606,12-03-2025,South,Electronics,5175,9945,376,719664,11.4,4,3.8,Debit Card,22,239,Premium,No
ORD14607,17-06-2025,West,Shoes,7313,11278,253,569756,11.4,5,3.4,COD,13,233,Budget,No
ORD14608,31-01-2025,East,Electronics,2688,9082,249,589632,3.4,3,3.9,COD,24,236,Regular,No
ORD14609,03-01-2025,South,Shoes,8220,9480,238,669018,11.5,5,3.9,Debit Card,25,117,Regular,No
ORD14610,18-01-2025,North,Bags,3265,8821,228,572964,2.3,2,4.1,Credit Card,23,200,Budget,No
ORD14611,04-02-2025,West,Electronics,8031,12419,256,815872,11.4,4,3.4,COD,12,133,Regular,No
ORD14612,03-01-2025,East,Clothing,3951,17476,377,1136655,6.9,4,4.5,UPI,9,231,Regular,Yes
ORD14613,13-04-2025,South,Watches,8764,9558,263,491021,11.8,6,3.3,Debit Card,29,170,Budget,No
ORD14614,15-04-2025,South,Bags,7828,7067,294,530082,8.2,4,3.7,COD,35,155,Regular,No
ORD14615,07-04-2025,North,Electronics,5036,11977,325,1072825,4.2,1,4.7,Credit Card,9,125,Regular,Yes
ORD14616,15-05-2025,East,Clothing,2876,17758,359,904680,4.5,1,4.6,UPI,19,212,Budget,Yes
ORD14617,27-05-2025,South,Watches,7574,12047,292,935276,12.2,6,4,Net Banking,28,143,Budget,No
ORD14618,10-04-2025,North,Shoes,5460,18034,305,610915,5.7,3,4.7,Debit Card,34,152,Premium,Yes
ORD14619,07-06-2025,North,Watches,3661,7302,348,1153968,3.5,2,4.4,UPI,24,132,Premium,Yes
ORD14620,31-03-2025,West,Electronics,8637,9077,287,699706,6.6,5,3,Net Banking,32,223,Budget,No
ORD14621,17-01-2025,East,Bags,4286,13783,390,1317420,3.6,4,4.6,Credit Card,6,162,Budget,Yes
ORD14622,01-06-2025,East,Electronics,4971,13668,414,1369512,5.2,3,4.9,COD,14,111,Premium,Yes
ORD14623,14-02-2025,East,Electronics,4144,12030,293,909472,6.2,4,4.9,COD,24,162,Regular,Yes
ORD14624,04-02-2025,South,Electronics,8865,11090,303,751440,11.1,4,3.6,COD,23,96,Budget,No
ORD14625,23-04-2025,East,Bags,3284,11468,259,843045,4.6,3,4.6,Net Banking,20,231,Regular,Yes
ORD14626,12-03-2025,East,Bags,2736,9857,373,683709,3.9,2,4.1,Debit Card,17,240,Regular,No
ORD14627,01-06-2025,North,Clothing,4998,8719,326,854772,5.5,3,4.5,Debit Card,28,163,Budget,Yes
ORD14628,22-02-2025,East,Watches,5963,7782,251,635532,3.9,3,4.1,UPI,25,219,Budget,No
ORD14629,25-05-2025,East,Bags,4087,14694,409,820454,3.6,3,4.8,Credit Card,29,209,Budget,Yes
ORD14630,08-06-2025,East,Electronics,4288,10121,410,965140,7,3,4.2,UPI,20,162,Premium,Yes
ORD14631,05-06-2025,East,Bags,5551,12694,182,379652,3.4,1,4.6,Debit Card,15,216,Budget,Yes
ORD14632,29-06-2025,West,Bags,7619,19131,223,492830,11.4,7,3.8,Net Banking,8,196,Premium,No
ORD14633,18-04-2025,South,Shoes,8121,13517,241,576954,10.9,8,3.6,Credit Card,10,100,Premium,No
ORD14634,16-04-2025,South,Clothing,7132,8169,211,417991,14.2,6,3.5,Credit Card,30,150,Premium,No
ORD14635,17-04-2025,South,Electronics,5922,7212,419,763418,17.1,7,4.1,COD,9,199,Regular,No
ORD14636,23-02-2025,East,Electronics,3948,12954,216,419688,6.7,1,4.2,UPI,12,194,Budget,Yes
ORD14637,24-04-2025,West,Bags,7728,13241,222,632256,12.9,8,3.7,Net Banking,12,94,Budget,No
ORD14638,20-04-2025,North,Watches,5786,19808,324,1039392,6.1,3,4.3,UPI,24,196,Regular,Yes
ORD14639,30-01-2025,East,Shoes,3382,11791,416,871936,7,3,4.3,Net Banking,29,230,Regular,Yes
ORD14640,24-02-2025,East,Shoes,4866,8638,358,713136,4.4,3,4.2,Net Banking,13,240,Regular,Yes
ORD14641,27-04-2025,West,Clothing,6807,15373,377,809042,9.5,6,3.6,Debit Card,7,206,Regular,No
ORD14642,24-06-2025,East,Bags,5913,9286,418,1257762,7.3,1,4.7,Debit Card,19,170,Premium,Yes
ORD14643,13-01-2025,East,Electronics,5983,10496,240,736320,3.8,4,4.6,Credit Card,13,166,Premium,Yes
ORD14644,02-03-2025,East,Shoes,2852,19467,380,1277560,8.6,4,4.1,COD,20,179,Premium,No
ORD14645,11-01-2025,West,Shoes,8086,13741,391,1314542,14,5,4.8,Credit Card,12,220,Regular,Yes
ORD14646,13-03-2025,South,Electronics,7294,19843,412,1177908,13.6,7,4,Credit Card,26,182,Premium,No
ORD14647,22-01-2025,South,Electronics,8081,10641,228,692892,12.6,5,3.3,Net Banking,32,215,Regular,No
ORD14648,14-03-2025,East,Electronics,4332,16815,262,718404,5.2,3,4.4,Credit Card,16,211,Premium,Yes
ORD14649,06-03-2025,West,Electronics,7526,9111,252,829332,11,6,4.5,COD,25,81,Regular,Yes
ORD14650,19-06-2025,East,Watches,4427,19384,191,365574,3.1,4,4.3,Debit Card,21,206,Regular,Yes
ORD14651,25-06-2025,South,Clothing,8618,16874,364,780052,10.7,8,3.7,COD,7,169,Premium,No
ORD14652,15-02-2025,West,Clothing,6832,12361,184,394312,11.1,6,2.9,Debit Card,17,108,Premium,No
ORD14653,26-03-2025,West,Clothing,5743,12533,228,519612,12.1,6,3.6,Credit Card,23,250,Regular,No
ORD14654,02-03-2025,North,Shoes,5920,18854,402,1033944,3.9,3,4.5,Debit Card,24,94,Budget,Yes
ORD14655,29-04-2025,West,Electronics,6545,11693,404,866580,12.2,7,3.6,Net Banking,24,153,Regular,No
ORD14656,13-05-2025,South,Clothing,5052,9548,366,1009428,12.2,6,3.2,COD,16,88,Regular,No
ORD14657,06-05-2025,West,Bags,5496,9316,310,921940,10.7,5,3.9,Net Banking,22,84,Premium,No
ORD14658,02-01-2025,South,Clothing,5047,18655,328,862968,10.8,8,3.4,Net Banking,34,158,Regular,No
ORD14659,05-01-2025,North,Shoes,3667,10362,390,835770,2.5,4,4.7,Credit Card,16,120,Budget,Yes
ORD14660,25-02-2025,West,Bags,5758,18651,306,740214,9,6,3.6,Net Banking,30,120,Regular,No
ORD14661,14-02-2025,South,Shoes,5793,18886,218,597756,11.7,5,3.8,Net Banking,30,209,Premium,No
ORD14662,25-06-2025,North,Bags,2732,8957,367,935116,3.9,4,4.8,Net Banking,10,162,Premium,Yes
ORD14663,18-02-2025,South,Electronics,7512,9973,382,838108,10.7,4,4,COD,10,182,Premium,No
ORD14664,04-05-2025,West,Electronics,7804,10346,311,895991,10.4,6,3.3,UPI,5,223,Premium,No
ORD14665,11-05-2025,South,Shoes,6003,9397,214,599200,11.8,7,3.5,Net Banking,12,149,Regular,No
ORD14666,23-06-2025,North,Bags,2910,17532,245,789145,4.3,4,4.2,COD,29,245,Regular,Yes
ORD14667,01-01-2025,East,Bags,4574,18660,318,1099008,5.1,4,4.8,COD,33,129,Budget,Yes
ORD14668,10-04-2025,South,Bags,5913,7029,361,1038958,13.1,6,4.1,Net Banking,9,138,Regular,No
ORD14669,26-04-2025,East,Bags,4335,15913,296,627224,5.1,3,4.6,Debit Card,32,120,Budget,Yes
ORD14670,13-03-2025,East,Electronics,2782,8601,307,752457,5.1,2,4.7,COD,35,184,Premium,Yes
ORD14671,21-02-2025,East,Electronics,5700,10460,275,776050,6,3,4.6,COD,15,109,Premium,Yes
ORD14672,29-04-2025,West,Electronics,6587,16284,373,852678,15.9,7,3.3,COD,16,132,Budget,No
ORD14673,02-03-2025,East,Shoes,4681,14319,286,753324,3,4,4.7,COD,19,234,Budget,Yes
ORD14674,21-03-2025,East,Shoes,3965,17384,328,603520,3.3,2,4.9,Debit Card,8,144,Regular,Yes
ORD14675,22-04-2025,West,Bags,7203,17380,308,951104,9.6,6,4,Credit Card,13,86,Regular,No
ORD14676,22-05-2025,South,Bags,8150,14444,399,1343832,12.2,8,3.1,Net Banking,9,169,Budget,No
ORD14677,11-04-2025,East,Watches,5225,12377,335,1063625,5.1,2,4.9,COD,12,228,Budget,Yes
ORD14678,15-05-2025,South,Shoes,7858,11581,197,408184,9.7,8,3.4,UPI,19,222,Budget,No
ORD14679,04-01-2025,South,Bags,7750,14376,318,806766,13,8,4.1,Debit Card,34,133,Premium,No
ORD14680,06-03-2025,West,Clothing,5741,12819,246,464694,11.7,7,3.4,Credit Card,31,164,Budget,No
ORD14681,10-06-2025,North,Watches,3057,17438,374,1046078,7.1,2,4.9,Net Banking,17,240,Premium,Yes
ORD14682,30-01-2025,South,Shoes,7184,10643,306,979506,11.9,6,3.8,COD,19,172,Regular,No
ORD14683,09-02-2025,South,Electronics,8552,15330,254,785114,10.7,8,3.4,UPI,28,154,Regular,No
ORD14684,17-06-2025,North,Bags,5150,11238,202,650036,5.2,4,5,Net Banking,22,246,Regular,Yes
ORD14685,06-05-2025,West,Shoes,8637,9677,274,912146,15.5,7,3.7,UPI,26,124,Premium,No
ORD14686,13-02-2025,South,Electronics,5259,13014,240,660240,15.8,6,2.8,COD,17,161,Premium,No
ORD14687,05-05-2025,East,Bags,4353,9837,303,743259,2.9,1,4.2,Net Banking,34,226,Premium,Yes
ORD14688,29-03-2025,North,Bags,5107,8985,202,537522,2.8,2,4.1,UPI,30,88,Budget,No
ORD14689,23-04-2025,North,Watches,4925,7309,364,1219400,5.9,4,4.8,Debit Card,25,227,Premium,Yes
ORD14690,05-03-2025,South,Watches,6900,18246,241,776984,9.9,6,4,Net Banking,31,195,Budget,No
ORD14691,24-01-2025,East,Bags,5487,13024,375,727125,5.5,4,4.7,COD,17,228,Regular,Yes
ORD14692,11-05-2025,East,Bags,4416,8235,325,1136525,6.6,1,4.4,Credit Card,30,122,Premium,Yes
ORD14693,23-02-2025,South,Clothing,8970,7922,394,1293896,7.5,5,3.3,UPI,15,181,Regular,No
ORD14694,17-06-2025,West,Electronics,6344,19811,349,1113310,13.5,6,4,Debit Card,13,231,Regular,No
ORD14695,18-02-2025,West,Electronics,5663,12383,227,783831,12,8,3.4,COD,12,140,Premium,No
ORD14696,02-05-2025,North,Bags,3107,19246,215,425700,4.5,2,4.5,Net Banking,18,116,Regular,Yes
ORD14697,17-01-2025,North,Clothing,5128,7623,343,1174775,5.2,2,4.6,Debit Card,11,166,Premium,Yes
ORD14698,29-04-2025,East,Bags,5004,14551,346,953922,4.9,3,4.4,Debit Card,22,220,Premium,Yes
ORD14699,28-06-2025,North,Shoes,3739,18649,418,1382744,4,3,4.1,Net Banking,21,146,Budget,No
ORD14700,04-03-2025,South,Shoes,8674,9302,389,1120320,11.8,6,3.3,COD,16,205,Regular,No
ORD14701,08-05-2025,West,Bags,7139,10981,295,914500,13.5,6,3.6,Debit Card,28,223,Regular,No
ORD14702,16-02-2025,South,Bags,8466,10574,286,586014,10.7,7,3.5,UPI,31,88,Regular,No
